job_id,it_id,it_slug,en_id,en_slug,source_hash,status,error,input_tokens,output_tokens,cost_usd,timestamp
batch-20260418-rest,56b96d9f-2f8a-4bef-8591-7b45a5f8be73,meditazione-a-modo-mio,000d3e90-d10d-4416-9d3f-ae6bda6e7104,meditation-in-my-own-way,5e58fc0d8eac5615,ok,,1178,498,0.002934,2026-04-18T19:36:23.948103
batch-20260418-rest,56cc40fb-8410-4252-9441-ebd587d4172d,il-disagio-mentale-nelle-carceri-italiane,3c36831d-4b9d-482e-aebd-ec069f138156,mental-distress-in-italian-prisons,9b9e5b47348eb267,ok,,2616,1643,0.008665,2026-04-18T19:36:28.294331
batch-20260418-rest,56d06f3a-006a-44f5-ada1-42f99ae62262,il-sorriso-dei-tuoi-occhi,85d5115a-6176-413c-9dee-40b4e1c81b87,the-smile-in-your-eyes,100ff8e8ee3dc784,ok,,1624,829,0.004615,2026-04-18T19:36:45.609400
batch-20260418-rest,56e61a1f-9b79-445b-b26e-730a0fbca1ab,dialogo-aperto-n-13,813df608-820c-48fc-b756-40893bbdd628,open-dialogue-no-13,85f1688962f96a35,ok,,1512,763,0.004262,2026-04-18T19:36:53.066660
batch-20260418-rest,56f5cdd9-d0c9-4a8d-b24f-4d4dc0e3f1ac,il-momento-di-capire,21e59f70-53df-4688-afc3-e2fae2e364c8,the-moment-to-understand,7d8ae67dff947d68,ok,,2396,1456,0.007741,2026-04-18T19:36:58.955155
batch-20260418-rest,56f97695-4788-4f7e-99ac-39f942138f65,marco-cavallo-nel-mondo,294cafad-e7f3-4984-b38d-ae1ff2f0f976,marco-cavallo-in-the-world,e10f4426f7d20f2a,ok,,1861,1026,0.005593,2026-04-18T19:37:15.143309
batch-20260418-rest,574a6fc5-0334-4a85-af97-f5bc5fd0b6ba,con-gli-occhi-di-corrado,4326c179-82f9-4aa3-ab34-174ce60b4b6b,through-corrados-eyes,e99e169f1cbc4407,ok,,1967,1049,0.00577,2026-04-18T19:37:25.927404
batch-20260418-rest,578d244c-8f86-4215-a97f-ea489f95201f,integrazione-scolastica-per-paolo-una-gran-perdita,9044f433-38a8-4f5d-be9b-1142876db5f2,school-integration-a-great-loss-for-paolo,6c05b7a39b77cfb9,ok,,1549,717,0.004107,2026-04-18T19:37:38.277426
batch-20260418-rest,579960dd-ecd2-4481-9a79-19626b71d916,jean-vanier-risponde,61054d14-c19d-4d4f-94a5-7f972d2bf597,jean-vanier-responds,1fe1fb7801e52cf6,ok,,1538,783,0.004362,2026-04-18T19:37:43.808481
batch-20260418-rest,57a80836-58d5-4fdf-ac19-7802c6d7ef78,baby-xitter,3fdcbdf5-9123-45a0-97f5-0807352a579c,baby-xitter-the-first-specialized-in-home-baby-sitting-service-for-children-with-disabilities,ac2fb75ea1500d9c,ok,,2150,1180,0.00644,2026-04-18T19:37:51.353765
batch-20260418-rest,57c74680-2170-4385-a7f4-7a448bd380c7,quello-che-manca-ai-notri-figli,e5caf6f7-a16b-4272-93dc-c8c3c74626d7,what-our-children-lacked,c033af2910716295,ok,,3638,2332,0.012238,2026-04-18T19:38:04.421459
batch-20260418-rest,57d89e82-3b6e-4518-9585-35ba58ce3e47,re-33-e-i-suoi-33-bottoni-doro-recensione,41674a76-ced7-4aa7-8dbb-e59364a2cff7,king-33-and-his-33-golden-buttons-review,0701246ea8d80468,ok,,1059,447,0.002635,2026-04-18T19:38:39.210868
batch-20260418-rest,57fb72d5-30c4-4327-aded-35db3c4b7214,focus-gli-adulti-profondamente-handicappati-alcune-testimonianze,8d8d15fb-7c72-4a63-bee2-495f963ca6d5,focus-severely-handicapped-adults-some-testimonies,cade7db97f1cf953,ok,,1242,577,0.003302,2026-04-18T19:38:43.185322
batch-20260418-rest,57ff13a5-d934-4064-8a1e-2f8c4e3c8489,per-tutti-persone,630a98b2-326e-49aa-8291-d6f63f5d0ee5,for-all-people,ba7f7945cc59dd57,ok,,1257,591,0.00337,2026-04-18T19:38:47.594204
batch-20260418-rest,580cf8be-0ef8-4624-ac4d-38452722a552,mirella-pablo-silvia-claudia-patrizia,,mirella-pablo-silvia-claudia-patrizia,ca1ca6e661a41f8f,error,HTTP Error 400: Bad Request,1510,742,0.004176,2026-04-18T19:38:52.085268
batch-20260418-rest,58131682-3e79-4b0b-8a90-c1157ad4ab43,festival-diritti-umani,4198f0ec-f1a4-4892-8ad4-702871789763,to-initiate-change,9d67b5cc980c3b1d,ok,,2069,1219,0.006531,2026-04-18T19:38:58.314672
batch-20260418-rest,5817aa23-b50a-404d-94d9-0f663511c3b5,abbiamo-fatto-alcune-delle-esperienze-di-solidarieta-che-abbiamo-raccontato,e6a27742-ca55-491d-b6f3-b0146c044cef,we-have-done-it-some-of-the-experiences-of-solidarity-that-we-have-reported,4c9eee321ad12165,ok,,2335,1681,0.008592,2026-04-18T19:39:15.444041
batch-20260418-rest,581b5d13-aa9d-4f14-a029-8e057a24d1ce,le-chiavi-di-casa-recensione-film,951542ca-d9f0-4546-b8fd-b01cd922d36e,the-keys-to-the-house-film-review,8f2f7a1540d482af,ok,,2476,1498,0.007973,2026-04-18T19:39:27.078088
batch-20260418-rest,5827f172-c9c5-4849-8f3c-fe34198bb8cc,ma-la-giorgia-tredicenne-di-oggi-chi-avrebbe-incontrato,b66175f5-8d59-4d8c-9108-eb65f363eb31,but-whom-would-thirteen-year-old-giorgia-of-today-have-encountered,6bdab6d6c273be4a,ok,,1880,1019,0.00558,2026-04-18T19:39:44.480060
batch-20260418-rest,586452f9-0275-429d-8825-39f669a615e2,e-non-disse-nemmeno-una-parola,0f2db5a4-bddf-4484-9adb-ac430c0b1ab6,and-he-did-not-say-even-one-word,d1e83c8106084681,ok,,1340,660,0.003712,2026-04-18T19:39:55.698676
batch-20260418-rest,58bdc64a-3857-442e-b72e-ee86b5b0a623,per-continuare-a-mettere-in-cerchio,4ffa46c6-8523-43a6-8888-f4628f2c9c60,to-keep-sitting-in-a-circle,057358ad96234906,ok,,2827,1763,0.009314,2026-04-18T19:40:01.209840
batch-20260418-rest,58c53b8b-065e-42c2-8711-f630bc22e71d,a-tavola-con-una-persona-sorda,7ab00562-042c-4d00-8d19-96b265058e85,at-table-with-a-deaf-person,eb390b4f668ba813,ok,,1970,1054,0.005792,2026-04-18T19:40:23.255183
batch-20260418-rest,58dc88e1-b24f-46e3-8863-9fef965e13d9,la-forza-di-una-vita-fragile-storia-di-una-bambina-che-non-doveva-nascere,f029a242-70d5-4bdd-a4fa-91c76afc30d5,the-strength-of-a-fragile-life-story-of-a-girl-who-was-not-supposed-to-be-born,907fde63cd7f02fd,ok,,928,324,0.002038,2026-04-18T19:40:34.443940
batch-20260418-rest,58ec1e74-419d-4571-b65c-8f53ebc99286,la-mostra-abilioltre-arriva-alla-stazione-roma-ostiense,2d69be68-cf4f-418c-9e4b-1c9537ddd95d,the-abilioltre-exhibition-arrives-at-roma-ostiense-station,85dc6a32e67c641f,ok,,1435,721,0.004032,2026-04-18T19:40:37.535351
batch-20260418-rest,58f9d356-6cf9-4a44-97bd-8803317c0ad1,iperattivita-un-bambino-complicato,23a323a1-5931-4030-a5da-851729a5ea29,hyperactivity-a-complicated-child,b572c7cf00663529,ok,,2026,1045,0.005801,2026-04-18T19:40:42.969644
batch-20260418-rest,58fae097-c327-4afe-a243-3ad59d102822,chiesa-accoglie-davvero,357dab1f-0db0-457a-988c-f7fce93988a4,does-the-church-really-welcome-us,5749720fb9258779,ok,,2342,1281,0.006998,2026-04-18T19:40:54.205819
batch-20260418-rest,59160ca9-e5d4-41e9-9057-deb9e7c1d975,cosa-puo-la-comunita-parrocchiale-le-persone-disabilita,6656b29a-361b-45e7-829e-b733577431c4,what-the-parochial-community-can-do-for-people-with-disabilities,4dcfaca06dc29ebb,ok,,1046,374,0.002333,2026-04-18T19:41:10.360903
batch-20260418-rest,5926882d-b53a-4d69-930e-168aba109fa3,loyola-university,,loyola-university,92eaed8563b61445,error,HTTP Error 400: Bad Request,1094,439,0.002631,2026-04-18T19:41:14.176210
batch-20260418-rest,5945da54-9e7f-4779-abab-a1846f75068d,la-lettera-di-paolo-vi-ai-pellegrini-di-fede-e-luce,79d596d8-5e69-4125-b018-76e6f5e387fe,pope-paul-vis-letter-to-the-pilgrims-of-faith-and-light-1975,6c24836f27bc12cc,ok,,1746,846,0.004781,2026-04-18T19:41:17.513701
batch-20260418-rest,594d2a4a-94c4-496e-89d1-6f7b8eb23e41,non-sono-abituato-a-fare-lo-zaino,cbecdcca-5618-48b6-9f2d-c623f8ea7679,im-not-used-to-packing-a-backpack,9cef0d732d91bc33,ok,,943,337,0.002102,2026-04-18T19:41:25.004667
batch-20260418-rest,5953d29b-c84b-4f2e-91ea-1496d52f5d57,spesso-di-notte-in-silenzio,470c08fa-aa5c-41f1-b5fa-35fda314153f,often-at-night-in-silence,778287f7060174e8,ok,,1716,853,0.004785,2026-04-18T19:41:28.665760
batch-20260418-rest,595e7df4-7782-4494-a65c-5a9d9024639c,marie-la-strabica-recensione,09aeb3f5-1b57-4a51-a9aa-4b2c8bd06481,marie-the-cross-eyed-girl-by-georges-simenon-review,740d0c4a949c117b,ok,,1352,672,0.00377,2026-04-18T19:41:36.060081
batch-20260418-rest,5979de26-45a3-4976-8ee5-9d621de5ce88,una-scelta-difficile,0ccda9f2-4a66-4a67-9dee-811093bb2d66,a-difficult-choice,f4a7e4aecf90ebfa,ok,,1500,765,0.00426,2026-04-18T19:41:41.583188
batch-20260418-rest,597fc026-df99-46e3-8645-fc30d51bdc79,un-diritto-finora-spesso-eluso,0812b92f-4dfd-4799-93c2-edc3bd958d3b,a-right-thus-far-often-eluded,e62bc9c8f2d8f456,ok,,3384,2053,0.010919,2026-04-18T19:41:48.090681
batch-20260418-rest,5983ad08-7c51-4d20-a9f9-c7fa45234d85,quel-puntino-un-po-sfrangiato-recensione,29fe57d2-c2ea-4aff-a900-e5854c0f2bb7,that-little-somewhat-frayed-dot-review,b2493548d799f9eb,ok,,923,299,0.001934,2026-04-18T19:42:18.538067
batch-20260418-rest,5984f7cf-fb01-485a-bdd5-d7efb93cc7d8,felicemente-seduta-recensione,161fd7bb-da89-4711-af67-67c709cae8bc,happily-seated-review,1fddfe8961f536d0,ok,,928,305,0.001962,2026-04-18T19:42:21.875347
batch-20260418-rest,59d921c6-75b0-453c-a361-aceeb1910d97,visto-con-il-cuore,088de5ec-6a64-4766-95d1-73f6d25561ce,seen-with-the-heart,c9ddd2ee65c2ef4d,ok,,1520,665,0.003876,2026-04-18T19:42:25.173520
batch-20260418-rest,59ed71b2-30c9-45e8-9d95-e7310ec2aee2,fede-e-luce-e-subito-scatto-la-molla,41f7b5e3-08b2-4bfd-a42d-981d0e458e24,fede-e-luce-and-the-spring-sprang-forth,b154cb22303f58ed,ok,,3073,1907,0.010086,2026-04-18T19:42:30.473395
batch-20260418-rest,59f4b58a-1592-411e-a86c-994745a226de,cooperativa-spazio-aperto,24880de6-ac56-4592-8d10-f8f1680cc0f3,cooperative-spazio-aperto,ab6ef4e63047318b,ok,,3150,1843,0.009892,2026-04-18T19:42:54.991411
batch-20260418-rest,5a12249a-e735-44ee-ba60-06a6249b43a9,le-ho-cantate-tuttissime,41823591-bdbc-4a7e-a492-fdc454574fc0,i-sang-them-all,03fc199f11c8cb65,ok,,1428,716,0.004006,2026-04-18T19:43:19.126025
batch-20260418-rest,5a2a60d9-2ef7-43f3-bc36-9bfd0d4a8923,casa-del-sole-casa-della-serenita,9dd9ff8b-9f1e-4d65-91d3-d86b5f76b874,house-of-the-sun-house-of-serenity,795036f63049fbaa,ok,,5176,3497,0.018129,2026-04-18T19:43:25.263273
batch-20260418-rest,5a3d935e-2d85-44eb-a5d4-5cedb68be077,arte-e-disabilita-incontriamo-giotto,10a253a0-27c3-4e41-82be-1aee117efd5e,art-and-disability-meeting-giotto,d0dd9a15248ddb03,ok,,1447,700,0.003958,2026-04-18T19:44:17.440242
batch-20260418-rest,5a7e420b-2a1c-44b2-adc4-4134386474f8,quanto-coraggio-quanta-speranza,b01a1268-4b83-4ea7-9fb5-3da7fc0be6c9,such-courage-such-hope,40b3a2e9b932c349,ok,,1707,848,0.004758,2026-04-18T19:44:23.261414
batch-20260418-rest,5a812495-e827-43df-b431-6165cd3dc5f9,dai-figli-non-si-divorzia-separarsi-e-rimanere-buoni-genitori-recensione,83969653-8e4c-4250-aa37-99dd9250b21d,one-does-not-divorce-from-ones-children-separating-and-remaining-good-parents-review,fd24e7164184bb9b,ok,,863,259,0.001726,2026-04-18T19:44:30.040759
batch-20260418-rest,5aa7d680-be68-43b3-aa9e-b872495b9fb3,daje-benedetta-daje-tu-bello,84768fc6-04af-4829-9e5c-d25b3b613269,go-benedetta-go-on-handsome,b2fe3379c6762688,ok,,1247,558,0.00323,2026-04-18T19:44:32.779430
batch-20260418-rest,5aa8c87c-1731-4849-a78f-b91266aba6f4,tre-racconti-dello-spirito-lettera-pastorale-per-verificarci-sui-doni-del-consolatore,ab26026e-c3e1-4618-87b2-37a705c7ec4e,three-stories-of-the-spirit-a-pastoral-letter-to-examine-ourselves-on-the-gifts-of-the-consoler,a18ac59449f61b62,ok,,1727,920,0.005062,2026-04-18T19:44:37.641697
batch-20260418-rest,5aa91ea6-581f-4ebf-968d-655df1d5127d,caro-raffa-la-vita-e-adesso,c9b7c51e-7974-4113-8157-2fabfac8949b,dear-raffa-life-is-now,0a04decc5d77a1e7,ok,,2380,1346,0.007288,2026-04-18T19:44:46.509298
batch-20260418-rest,5ab1ea2d-7a75-410e-a2cc-c8238381b81c,ombre-e-luci-n-5-1984-sfogliabile,71f58c68-6d71-4725-945e-1cb75229af05,ombre-e-luci-n-5-1984-browsable,96f534fbbcbad421,ok,,590,49,0.000668,2026-04-18T19:45:03.340643
batch-20260418-rest,5ac1ee73-e7ef-4386-93fa-dfc8168107b4,piu-scavo-piu-trovo,aeb3e46e-71d7-4e29-8188-b6a28c49c8e9,the-more-i-dig-the-more-i-find,51506835883e265f,ok,,3222,2008,0.01061,2026-04-18T19:45:05.342403
batch-20260418-rest,5acfad27-f657-44d2-8efa-74a33bdc9671,chiamati-tutti-al-traguardo,ab7386bc-0229-48b6-8261-b8104a610df8,called-all-to-the-finish-line,ff5dc117dbf3a11c,ok,,2067,1197,0.006442,2026-04-18T19:45:35.206910
batch-20260418-rest,5ae61626-f97c-4791-b63c-d7c19566393f,vita-fede-e-luce-n-27,43b60a4a-7f30-43ca-bb2f-d5c938380fd6,life-faith-and-light-n27,d22d5613f03ddfc0,ok,,1691,864,0.004809,2026-04-18T19:45:47.707132
batch-20260418-rest,5aef571b-61f7-4cad-b733-aaf4300e0278,love-life-recensione,dab15b72-92f1-4549-92d7-4183a0745dda,love-life-review,2e372cf67b8b9f5a,ok,,1684,893,0.004919,2026-04-18T19:45:54.815501
batch-20260418-rest,5b11d158-9eee-4653-8d00-a532c2d426ee,raccontare-la-malattia-in-presa-diretta,8f5a8f7d-1b1c-4571-b42a-f0428119ba7c,telling-illness-in-real-time,73c8612681f07b0e,ok,,1520,754,0.004232,2026-04-18T19:46:02.817317
batch-20260418-rest,5b38ea16-06db-4f3f-8765-ee2731a0d532,semplicita-bella-ricca,aace4264-3cf0-4a78-a3c8-9e123fab10c7,a-beautiful-and-rich-simplicity,053e3da5d920bd61,ok,,1309,602,0.003455,2026-04-18T19:46:10.688142
batch-20260418-rest,5b546ea8-888e-4c63-85c6-c98d406151c4,lasciateli-venire-a-me,834e3cc2-2eb5-4836-aa3f-a061570be0eb,let-them-come-to-me,584096feeec200c9,ok,,1480,758,0.004216,2026-04-18T19:46:15.840187
batch-20260418-rest,5b581f03-8891-4e8a-8195-e0fca7ce8453,lo-straniero,26542dec-ba61-427a-9769-75ad6b5ba563,the-stranger,8ff9beb2a4bbc93c,ok,,1223,559,0.003214,2026-04-18T19:46:21.394612
batch-20260418-rest,5b946603-4fcb-4935-a97e-f14d08d72a25,dialogo-aperto-n-86,004d7a8f-e645-4246-8006-1bdd8959e311,open-dialogue-no-86,f19e6482f1e075b0,ok,,2278,1276,0.006926,2026-04-18T19:46:25.771241
batch-20260418-rest,5ba52a0b-8051-4aba-90b8-8828e0f113cf,come-avrei-voluto-vederti-piu-spesso,40f3edad-595f-41b2-8a77-e2ea30084804,how-i-wish-i-had-seen-you-more-often,3b06c3073577b965,ok,,994,373,0.002287,2026-04-18T19:46:40.412867
batch-20260418-rest,5bb94062-2570-4ebf-8cef-85d6f8477c1d,ma-come-ve-lo-devo-dire-santo-cielo,cf23e532-5853-4815-a887-713b5ced8919,but-how-am-i-supposed-to-tell-you-for-heavens-sake,af7844ac40158c87,ok,,1316,637,0.003601,2026-04-18T19:46:44.167173
batch-20260418-rest,5bc8139c-3c22-4047-9791-2cd9a6cee825,il-mistero-del-london-eye-recensione,20c4cd00-ee55-4862-bc42-aaa849f2c6d3,the-mystery-of-the-london-eye-review,d7f7520a7ae4e1ec,ok,,975,339,0.002136,2026-04-18T19:46:49.611773
batch-20260418-rest,5bd20e9d-6f70-4f38-be67-cad2f4ac382f,papa-francesco-al-chicco-qui-mi-avete-toccato-il-cuore,c1562dbe-1522-4773-ab4f-0232f36cc3c4,pope-francis-at-il-chicco-here-you-have-touched-my-heart,0ec08b2c96597c93,ok,,1348,642,0.003646,2026-04-18T19:46:52.907317
batch-20260418-rest,5be94daa-be28-4cb9-bdc2-388fd0d218bf,il-libro-di-julian-a-wonder-story-recensione,628cc848-1322-4f55-9de6-ff7522a7579e,julians-book-a-wonder-story-review,b0ab92248ba67052,ok,,959,330,0.002087,2026-04-18T19:46:58.630778
batch-20260418-rest,5beb3014-23be-4711-b8c0-4fac089d1b32,come-sono-cambiato-in-questi-anni,7cc926f4-c784-4522-95e3-a0b6cba36531,how-i-have-changed-over-these-years,658bffd51790a5fa,ok,,1232,556,0.00321,2026-04-18T19:47:02.037140
batch-20260418-rest,5c0153f3-0aee-41cc-be52-31c65a373fcf,come-una-poesia-che-ti-piace,030b4520-c831-40c3-b177-e0bee0cb8f98,like-a-poem-you-like,828640ed7476c83e,ok,,1490,761,0.004236,2026-04-18T19:47:07.007702
batch-20260418-rest,5c052c19-9b39-40ce-8413-aab26f4332bf,da-quellarmadio,,from-that-closet,0ece934a9c2ab40d,error,HTTP Error 400: Bad Request,1930,1033,0.005676,2026-04-18T19:47:13.234105
batch-20260418-rest,5c478b0c-f4e7-48fe-9273-bd5cfc395727,come-educare-allautonomia-pazienza-tenacia-anche-durezza,191e3f64-2e23-4037-81c6-df07b44e3977,how-to-educate-toward-autonomy-patience-tenacity-and-even-firmness,cafb5dbfd23c7d01,ok,,1180,511,0.002988,2026-04-18T19:47:23.440363
batch-20260418-rest,5c4ab5f3-c8be-4f28-8b54-b992b2a50f35,per-una-giusta-rappresentazione-della-disabilita-sul-grande-schermo,2016e9b1-88eb-4097-9382-46734fc50049,for-a-fair-representation-of-disability-on-the-big-screen,d1f26b8479ccf165,ok,,2385,1320,0.007188,2026-04-18T19:47:28.082863
batch-20260418-rest,5c563462-40cd-4935-883e-66996fe52aec,dopo-di-noi-atti-del-convegno-anffas,9f687a01-f9ab-413d-9a5b-4993a3a0f2e5,after-us-proceedings-of-the-anffas-conference,bf61dcd11edb9a6e,ok,,1035,377,0.002336,2026-04-18T19:48:05.367774
batch-20260418-rest,5c5a737d-c1ea-4d8f-8814-0cff4fef136c,non-solo-leggere,63a60198-1d30-41a1-a246-9399bb46b1c5,not-only-to-read,7fedd30e6e4cd819,ok,,1328,620,0.003542,2026-04-18T19:48:09.187151
batch-20260418-rest,5c6ae639-241b-4216-8e97-75b198ca51fb,amici-delicati-e-fedeli,b7378585-660f-479d-8914-a0b6cb97e87f,delicate-and-faithful-friends,71b0fefbae0b8df2,ok,,1079,392,0.002431,2026-04-18T19:48:14.634640
batch-20260418-rest,5c7057d1-7797-49e9-89c6-f3a11352fdd0,newsletter-n-13-nuove-colonne-sonore-per-le-nostre-citta,07c619a0-96c7-4dab-a317-b88a075e0b19,newsletter-n-13-new-soundtracks-for-our-cities,15ea046a885c63f8,ok,,5464,4482,0.022299,2026-04-18T19:48:18.246637
batch-20260418-rest,5c73762b-aee5-4fc0-81c8-82ec33c51f75,sanremo-fin-dove-lho-visto-3,56696ceb-3de3-4aae-9f99-dba6141e52f0,sanremo-as-far-as-i-saw-it-3,5c51cbdd2dd990ea,ok,,1741,967,0.005261,2026-04-18T19:50:56.174524
batch-20260418-rest,5c830d68-823d-459b-a685-28caca31b7ab,una-grande-profezia,c709cf45-ca80-498d-9982-e112a9981d5f,a-great-prophecy,5a46d04e3994864c,ok,,1814,1023,0.005543,2026-04-18T19:51:04.202513
batch-20260418-rest,5ca17502-ab97-455e-8c83-b92b9e68598c,editoriale-n-1,ea29e796-c99e-450b-9dd1-d16bf07fa0bc,editorial-no-1,e796ec735bcbb09b,ok,,1346,632,0.003605,2026-04-18T19:51:13.076549
batch-20260418-rest,5ca18ae4-9d28-4bf2-8bf2-55b5a2918d91,anni-scolastici-disabilita,5d7dd3ab-a628-4279-a3ec-14f296699f18,more-school-years-for-students-with-disabilities-what-do-families-think,e76352952f09005d,ok,,2936,1753,0.009361,2026-04-18T19:51:21.198934
batch-20260418-rest,5ca39d3c-c04e-487c-b60c-160f8c9798c8,lettere-a-jean-annik-donelli,8ecbb7fb-d266-4d9f-9fe7-960ab59e70d5,letters-to-jean-annik-donelli,67d4d4d4712be11f,ok,,2571,1524,0.008153,2026-04-18T19:51:41.707054
batch-20260418-rest,5cb2c212-dcce-4c14-8b5f-e1a4242ebd58,dopo-di-noi-sono-molti-ad-aspettare,43db4c73-ebea-43b3-9858-14d65c44872e,after-us-many-are-waiting,fd2285c73f02d3ce,ok,,1951,1001,0.005565,2026-04-18T19:52:03.345495
batch-20260418-rest,5cb504d5-84ae-4580-ba5a-d82346f90dbd,editoriale-vacanze,be7eadbe-07b9-4b5a-abd5-1435c70db3af,editorial-holidays,e35d2781bd7bd1f0,ok,,1411,677,0.003837,2026-04-18T19:52:14.225849
batch-20260418-rest,5ce3116d-7a06-4123-89d4-4e5fefdcc65d,lourdes-1981-sabato-santo,4cf7b8ba-ec6c-49ad-bdf8-81a330a165e5,lourdes-1981-holy-saturday,ef9436a1206618fa,ok,,2792,1762,0.009282,2026-04-18T19:52:20.131548
batch-20260418-rest,5d0962b1-de0d-4be9-bb94-4adb25e76aa5,vite-straordinarie-2,9e19f873-26dc-4da1-a3ed-168e6c48694a,extraordinary-lives-2,c98b7ec4d369d63e,ok,,1136,478,0.002821,2026-04-18T19:52:39.065831
batch-20260418-rest,5d2b046f-050b-48f3-a0e4-59094eec02a7,intervista-ad-andrea-romeo-su-cinema-e-disabilita,94a5bb68-084d-4ecd-b953-839280ca878f,interview-with-andrea-romeo-on-cinema-and-disability,88e991eeb5a94ef6,ok,,630,78,0.000816,2026-04-18T19:52:42.915905
batch-20260418-rest,5d36397e-f8b6-47d7-b0f1-8d919397fac3,disability-pride-2018,7e135d4c-d7b1-4d79-b153-3484fc2ed5b4,disability-pride-july-15-in-rome-for-the-rights-of-people-with-disabilities,64bbf5bb96dd9a89,ok,,2467,1496,0.007958,2026-04-18T19:52:44.789664
batch-20260418-rest,5d376304-67c4-4297-91b2-b9548924cb40,a-briciola-manca-solo-la-parola,c0adde98-f185-408f-99bf-4e3e4f0499e8,briciola-is-missing-only-speech,38024940eeda9dab,ok,,914,296,0.001915,2026-04-18T19:53:00.351613
batch-20260418-rest,5d423dec-e6f7-4354-9ff1-1a108a519379,il-tuo-ultimo-soffio,c5938fdb-eccb-4f96-94c9-a611ca8c99b2,your-last-breath,fe88019bbcbd740d,ok,,2259,1309,0.007043,2026-04-18T19:53:06.246952
batch-20260418-rest,5d48be5a-333d-49f2-be99-fc5665218518,io-credo-in-te-di-luca-badetti-recensione,31acf02b-4da7-49df-9260-b853fa2e449a,i-believe-in-you-by-luca-badetti-review,1d9d90b0ef9621f9,ok,,2195,1220,0.006636,2026-04-18T19:53:21.244308
batch-20260418-rest,5d867bae-ebe7-4a4b-9963-28543260c8a7,alzheimer-cosi-lontani-e-cosi-vicini,70966c4a-afcd-48ed-b64c-e1658fcf5ab2,alzheimer-so-far-and-so-near,58d93cc440cb5634,ok,,2279,1229,0.006739,2026-04-18T19:53:33.998373
batch-20260418-rest,5da4a328-b429-4a40-84bc-338bfc0e1b61,ma-noi-siamo-attori,fd8ec631-4241-4d04-bbf8-bfe5bbdc3dd0,but-we-are-actors,9cebc33501c2cd20,ok,,1845,944,0.005252,2026-04-18T19:53:48.831648
batch-20260418-rest,5dc1fe21-b231-43d5-bd16-cd4228fd05d3,scuola-e-disabilita-integrazione-ascoltiamo-le-testimonianze-di-due-mamme,acb5e562-9d0d-4e9a-9606-8990bf6a024b,school-and-disability-integration-lets-listen-to-the-testimonies-of-two-mothers,b4c4848cbee26c45,ok,,3215,2078,0.010884,2026-04-18T19:53:58.112173
batch-20260418-rest,5dd251f9-4aec-4ad0-9ef0-2398486fe8e5,toscana-nasce-il-forum-delle-associazioni-per-la-disabilita,c72f5a7e-f4ef-4774-a523-474efd653894,tuscany-forum-of-associations-for-disability-is-born,463c50309c47d4cc,ok,,2022,1199,0.006414,2026-04-18T19:54:26.652896
batch-20260418-rest,5ddef829-95d1-440c-8486-2205fde9fa0f,e-iniziata-super-bene,d4cf6db7-3936-4624-b1d7-0acd31a20e05,it-started-super-well,155cbe65b0bc1d06,ok,,1393,686,0.003858,2026-04-18T19:54:37.828289
batch-20260418-rest,5df11610-8df3-4645-ace2-8f5199ca76e6,pensando-alla-nascita-di-gesu,d2c592d6-9e58-4668-bc99-0aedd4ed4b00,thinking-of-the-birth-of-jesus,6228a67cebfdf262,ok,,1650,814,0.004576,2026-04-18T19:54:43.812302
batch-20260418-rest,5e2020aa-08bd-46e8-bb9f-2979b2334fee,preghiera-della-malattia,6d87f704-ceb1-4af5-8853-00ba39519d17,prayer-of-illness,383571f802bfa2f5,ok,,1073,451,0.002662,2026-04-18T19:54:50.939998
batch-20260418-rest,5e586474-c865-402a-80ca-73339a30a3f2,dalle-province,7c0e7b7b-1163-46e0-b200-1234bcf4e462,from-the-provinces,2c3a06fd02358c1b,ok,,1978,1088,0.005934,2026-04-18T19:54:54.582684
batch-20260418-rest,5e59a6f8-a255-4f93-abaf-b742ae69a7b0,e-tu-slegalo,923b8710-a542-4336-9e3d-e07b159f290a,and-you-unbind-him,921a113cec71d0a7,ok,,1279,575,0.003323,2026-04-18T19:55:05.553901
batch-20260418-rest,5e68e8aa-429a-4315-926c-22de458a42ed,cottolengo-e-don-guanella-pregiudizi-e-realta,d8e3a4c3-965d-45f4-b963-25ccbd4dbc5c,cottolengo-and-don-guanella-between-prejudice-and-reality,8457fbbf98a1b092,ok,,2185,1184,0.006484,2026-04-18T19:55:10.732379
batch-20260418-rest,5e764b8d-6f87-4924-9943-f63559d76cb6,speranza-a-dura-prova,bd28e4a1-825e-4655-81f5-c285879cd311,hope-put-to-the-test,ab05df52d3f97247,ok,,1741,937,0.005141,2026-04-18T19:55:24.454113
batch-20260418-rest,5e82219a-c947-467c-a944-24fa1222ba72,un-vescovo-per-amico,b0c8b6d0-253d-43c8-a94f-3df8be1eb0ce,a-bishop-as-friend,290c8bb7098d679d,ok,,2469,1425,0.007675,2026-04-18T19:55:32.433383
batch-20260418-rest,5e99d925-7cce-4a76-a951-9a1ba8a94f7d,gara-di-solidarieta-a-siracusa-per-attrezzature-sportive,ff230200-5f66-4bb1-84a0-87a6bb52e340,solidarity-drive-in-syracuse-for-sports-equipment,0db2f1c687c3d41b,ok,,1188,524,0.003046,2026-04-18T19:55:48.990206
