path,changed,issues,max_line_before,max_line_after,chars_before,chars_after
src/content/blog/OEL-113/vita-fede-e-luce-la-festa-per-i-nostri-40-anni-1971-2011.md,yes,monoblock_long_line,841,566,2241,2250
src/content/blog/OEL-113/vita-fede-e-luce-n-113.md,yes,monoblock_long_line,2828,341,2856,2869
src/content/blog/OEL-113/vivere-con-la-distrofia-intervista-a-me.md,yes,monoblock_long_line,1654,407,7697,7739
src/content/blog/OEL-113/vivere-con-la-distrofia-le-malattie-neuromuscolari.md,yes,monoblock_long_line,1937,447,6411,6442
src/content/blog/OEL-114/10-buoni-motivi-per-fare-volontariato.md,yes,monoblock_long_line,1063,906,1662,1665
src/content/blog/OEL-114/1971-2011-fede-e-luce-festeggia-40-anni.md,yes,monoblock_long_line,5811,552,5904,5953
src/content/blog/OEL-114/cose-da-fare-e-da-non-fare.md,yes,monoblock_long_line,1186,418,2485,2493
src/content/blog/OEL-114/doposcuola-al-campo-rom.md,yes,monoblock_long_line,770,481,3575,3579
src/content/blog/OEL-114/fede-e-luce-e-subito-scatto-la-molla.md,yes,monoblock_long_line,1052,735,7222,7241
src/content/blog/OEL-114/istantanea.md,yes,monoblock_long_line,2181,213,2206,2220
src/content/blog/OEL-114/lamicizia-asimmetrica.md,yes,monoblock_long_line,2856,196,7025,7087
src/content/blog/OEL-114/ndangwini-casa-dove-esiste-una-famiglia.md,yes,monoblock_long_line,6890,461,6921,6953
src/content/blog/OEL-114/oggi-sono-libero.md,yes,monoblock_long_line,2819,452,2857,2871
src/content/blog/OEL-114/perche-non-io.md,yes,monoblock_long_line,793,571,3230,3233
src/content/blog/OEL-114/storia-di-un-segreto-dio-mi-ha-parlato-tramite-i-miei-amici-speciali.md,yes,monoblock_long_line,6909,411,6946,6987
src/content/blog/OEL-114/tra-individualismo-e-impegno-i-giovani-hanno-bisogno-di-concretezza.md,yes,monoblock_long_line,1311,547,4750,4779
src/content/blog/OEL-114/un-sacco-di-felicita.md,yes,monoblock_long_line,579,358,4014,4031
src/content/blog/OEL-114/volontariato-una-leva-per-la-vita.md,yes,monoblock_long_line,4390,287,4418,4449
src/content/blog/OEL-115/bioetica-come-storia-recensione.md,yes,monoblock_long_line,1922,420,1939,1947
src/content/blog/OEL-115/dialogo-aperto-n-115.md,yes,monoblock_long_line,6137,358,7529,7574
src/content/blog/OEL-115/farsi-carico-degli-ultimi.md,yes,monoblock_long_line,955,339,6286,6312
src/content/blog/OEL-115/il-linguaggio-segreto-dei-fiori-recensione.md,yes,monoblock_long_line,1030,380,1049,1053
src/content/blog/OEL-115/in-corsia.md,yes,monoblock_long_line,1972,309,1993,2002
src/content/blog/OEL-115/la-nostra-presenza-accanto-a-lei.md,yes,monoblock_long_line,2577,378,2628,2641
src/content/blog/OEL-115/la-speranza-non-fa-rumore-recensione.md,yes,monoblock_long_line,843,298,860,863
src/content/blog/OEL-115/le-bambine-africane-sono-una-festa-di-treccine.md,yes,monoblock_long_line,791,323,4887,4910
src/content/blog/OEL-115/nessun-profitto-recensione.md,yes,monoblock_long_line,1093,356,1111,1115
src/content/blog/OEL-115/per-il-rispetto-della-persona-sempre.md,yes,monoblock_long_line,4172,733,10599,10670
src/content/blog/OEL-115/per-sempre-recensione.md,yes,monoblock_long_line,693,230,710,715
src/content/blog/OEL-115/posso-vivere-lssenziale-che-non-e-fare-per-ma-vivere-con-le-persone-piu-fragili.md,yes,monoblock_long_line,1251,576,6942,6968
src/content/blog/OEL-115/quasi-non-li-riconoscevo.md,yes,monoblock_long_line,2865,297,3297,3315
src/content/blog/OEL-115/tra-incontri-nel-riconoscimento-dellaltro-puoi-ritrovare-fiducia.md,yes,monoblock_long_line,971,630,7243,7248
src/content/blog/OEL-115/vita-fede-e-luce-linizio-di-un-cammino.md,yes,monoblock_long_line,4897,382,4922,4945
src/content/blog/OEL-116/auguri-scomodi-per-il-nuovo-anno.md,yes,monoblock_long_line,772,407,2999,3005
src/content/blog/OEL-116/avevano-spento-anche-la-luna-recensione.md,yes,monoblock_long_line,2023,513,2106,2087
src/content/blog/OEL-116/ci-chiedono-da-che-parte-stai.md,yes,monoblock_long_line,539,399,3098,3103
src/content/blog/OEL-116/con-lidea-di-non-andare.md,yes,monoblock_long_line,912,547,4545,4556
src/content/blog/OEL-116/dialogo-aperto-n116.md,yes,monoblock_long_line,2137,428,6838,6881
src/content/blog/OEL-116/due-grandi-occhi-neri.md,yes,monoblock_long_line,952,562,4987,5002
src/content/blog/OEL-116/giovani-eroi.md,yes,monoblock_long_line,639,573,3366,3375
src/content/blog/OEL-116/il-tempo-delle-donne-recensione.md,yes,monoblock_long_line,1465,337,1468,1474
src/content/blog/OEL-116/julia-jean-e-la-tirannia-della-normalita.md,yes,monoblock_long_line,915,427,5998,6018
src/content/blog/OEL-116/la-grande-casa-di-peter-pan.md,yes,monoblock_long_line,6029,473,6058,6096
src/content/blog/OEL-116/lettere-a-jean-don-marco-bove-1.md,yes,monoblock_long_line,2487,381,2490,2500
src/content/blog/OEL-116/lettere-a-jean-don-marco-bove.md,yes,monoblock_long_line,2441,379,2444,2456
src/content/blog/OEL-116/lettere-a-jean-natalia-livi.md,yes,monoblock_long_line,976,158,979,986
src/content/blog/OEL-116/messaggeri-di-gioia.md,yes,monoblock_long_line,2124,538,8835,8890
src/content/blog/OEL-116/nel-profondo-della-malattia-una-comunione-e-possibile.md,yes,monoblock_long_line,830,447,4770,4793
src/content/blog/OEL-116/storia-di-un-uomo-ritratto-di-carlo-maria-martini-recensione.md,yes,monoblock_long_line,2334,251,2337,2350
src/content/blog/OEL-116/tempo-di-regali.md,yes,,481,424,2295,2297
src/content/blog/OEL-116/tre-domande-ed-un-pellegrinaggio.md,no,,400,400,2288,2288
src/content/blog/OEL-116/vizi-e-virtu-del-vivere-recensione.md,no,,299,299,722,722
src/content/blog/OEL-117/30-anni-del-chicco-dandoci-la-risposta-che-il-nostro-cuore-chiedeva.md,yes,monoblock_long_line,1109,511,6783,6798
src/content/blog/OEL-117/bella-di-nonna.md,yes,monoblock_long_line,880,444,5418,5434
src/content/blog/OEL-117/cosa-ti-manca-per-essere-felice-recensione.md,yes,monoblock_long_line,910,206,927,932
src/content/blog/OEL-117/dialogo-aperto-n117.md,yes,monoblock_long_line,2740,511,9765,9816
src/content/blog/OEL-117/dicono-di-loro.md,yes,monoblock_long_line,1683,389,6133,6178
src/content/blog/OEL-117/due-nonne-blues-sisters-in-missione-per-conto-di-benedetta.md,yes,monoblock_long_line,1494,384,7406,7431
src/content/blog/OEL-117/emeric-una-tenerezza-che-non-sospettavo-di-avere.md,yes,monoblock_long_line,972,387,3709,3737
src/content/blog/OEL-117/fede-e-luce-in-armenia-e-in-iran.md,yes,monoblock_long_line,820,447,3799,3816
src/content/blog/OEL-117/fede-e-luce-in-iraq.md,yes,monoblock_long_line,538,392,2614,2624
src/content/blog/OEL-117/i-nonni-una-tenerezza-in-piu.md,yes,monoblock_long_line,822,317,3665,3677
src/content/blog/OEL-117/liguana-non-vuole-recensione.md,yes,monoblock_long_line,1344,410,1361,1365
src/content/blog/OEL-117/quando-vostro-nipote-vi-viene-affidato.md,yes,monoblock_long_line,1982,317,2144,2150
src/content/blog/OEL-117/riscoprire-la-grazia-della-confessione.md,yes,monoblock_long_line,860,417,4090,4114
src/content/blog/OEL-117/un-ragazzo-ribelle.md,yes,monoblock_long_line,787,361,2683,2694
src/content/blog/OEL-117/voci-dal-silenzio-recensione.md,yes,monoblock_long_line,1552,381,1570,1578
src/content/blog/OEL-117/ziguli-recensione.md,no,,382,382,2089,2089
src/content/blog/OEL-118/affrontare-lenorme-paura-intervista-a-pietro.md,yes,monoblock_long_line,1245,497,8305,8337
src/content/blog/OEL-118/carissime-mamme.md,yes,monoblock_long_line,1989,348,2421,2436
src/content/blog/OEL-118/cosa-sono-le-malattie-rare.md,yes,monoblock_long_line,3903,853,3927,3944
src/content/blog/OEL-118/dialogo-aperto-n-118.md,yes,monoblock_long_line,2173,468,6032,6061
src/content/blog/OEL-118/famiglie-in-esilio-ferite-ritrovate-riconciliate-recensione.md,yes,monoblock_long_line,1875,415,1893,1900
src/content/blog/OEL-118/il-canto-di-bernadette-recensione.md,yes,monoblock_long_line,1299,329,1317,1325
src/content/blog/OEL-118/il-loro-sguardo-buca-le-nostre-ombre-recensione.md,yes,monoblock_long_line,2303,444,2329,2344
src/content/blog/OEL-118/il-vecchio-re-nel-suo-esilio-recensione.md,yes,monoblock_long_line,1533,435,1550,1558
src/content/blog/OEL-118/larca-di-trosly.md,yes,monoblock_long_line,4420,382,4448,4479
src/content/blog/OEL-118/odoardo-focherini-un-giusto-fra-le-nazioni-recensione.md,yes,monoblock_long_line,1121,204,1138,1144
src/content/blog/OEL-118/pensioni-rubate.md,yes,monoblock_long_line,539,438,3123,3134
src/content/blog/OEL-118/quasi-amici-recensione.md,yes,monoblock_long_line,2194,230,2219,2233
src/content/blog/OEL-118/rarina-storia-di-un-fiore-raro.md,yes,monoblock_long_line,940,476,7439,7458
src/content/blog/OEL-118/sara-e-le-sbiruline-di-emily-recensione.md,yes,monoblock_long_line,750,248,786,791
src/content/blog/OEL-118/segni-recensione.md,yes,monoblock_long_line,1717,612,1751,1759
src/content/blog/OEL-118/sindrome-di-costello-la-storia-di-sandrino.md,yes,monoblock_long_line,7012,259,7038,7111
src/content/blog/OEL-119/bellezza-e-handicap.md,yes,monoblock_long_line,618,439,4761,4763
src/content/blog/OEL-119/come-essere-vicini-allaltro.md,yes,monoblock_long_line,1085,433,4324,4351
src/content/blog/OEL-119/cosa-rende-qualcuno-straordinario-intervista-a-nick-vujicic.md,yes,monoblock_long_line,7318,328,7322,7377
src/content/blog/OEL-119/dialogo-aperto-n-119.md,yes,monoblock_long_line,4422,509,10256,10318
src/content/blog/OEL-119/fai-bei-sogni-recensione.md,yes,monoblock_long_line,1066,257,1202,1182
src/content/blog/OEL-119/falsi-moralismi-sul-bello-di-essere-down.md,yes,monoblock_long_line,2093,200,2156,2175
src/content/blog/OEL-119/fede-e-luce-dalle-provincie.md,yes,monoblock_long_line,613,380,3165,3168
src/content/blog/OEL-119/fede-e-luce-una-fedelta-che-ridona-lentusiasmo.md,yes,monoblock_long_line,557,431,4505,4515
src/content/blog/OEL-119/jean-vanier-dalla-palestina.md,yes,monoblock_long_line,6571,420,6595,6644
src/content/blog/OEL-119/la-memoria-del-bello.md,yes,monoblock_long_line,1967,521,8349,8365
src/content/blog/OEL-119/mamma-sono-contento-di-essere-nato.md,yes,monoblock_long_line,2298,619,2318,2326
src/content/blog/OEL-119/mani-calde-recensione.md,yes,monoblock_long_line,1051,164,1186,1166
src/content/blog/OEL-119/se-ti-abbraccio-non-aver-paura-recensione.md,yes,monoblock_long_line,1355,359,1373,1378
src/content/blog/OEL-12/112-suggerimenti-per-un-corretto-rapporto-con-gli-handicappati.md,yes,monoblock_long_line,1270,282,2134,2117
src/content/blog/OEL-12/bocca-ride-ma-occhi-non-buoni.md,yes,monoblock_long_line,2482,224,5699,5718
src/content/blog/OEL-12/casa-famiglia-sogno-o-realta.md,yes,,373,373,3766,3763
src/content/blog/OEL-12/dialogo-aperto-n-12.md,yes,monoblock_long_line,1501,433,5292,5283
src/content/blog/OEL-12/il-bambino-difficile.md,yes,monoblock_long_line,3802,504,6836,6839
src/content/blog/OEL-12/il-peso-degli-sguardi.md,yes,monoblock_long_line,3549,481,13178,13255
src/content/blog/OEL-12/incontro-gesu.md,yes,monoblock_long_line,629,296,1538,1546
src/content/blog/OEL-12/le-condizioni-per-una-scuola-cosi.md,yes,monoblock_long_line,557,379,3939,3933
src/content/blog/OEL-12/ma-dopo-lincontro-non-li-vedo-piu.md,yes,,268,268,700,699
src/content/blog/OEL-12/natale-a-lubiana.md,yes,monoblock_long_line,1631,289,2753,2740
src/content/blog/OEL-12/ombre-e-luci-n-10-1983-sfogliabile.md,yes,html_generic,187,0,187,1
src/content/blog/OEL-12/ombre-e-luci-n-11-1985-sfogliabile.md,yes,html_generic,187,0,187,1
src/content/blog/OEL-12/ombre-e-luci-n-12-1986-sfogliabile.md,yes,html_generic,187,0,187,1
src/content/blog/OEL-12/ombre-e-luci-n-9-1985-sfogliabile.md,yes,html_generic,210,0,210,1
src/content/blog/OEL-12/quella-fredda-domenica-dinverno.md,yes,monoblock_long_line,2361,260,3280,3271
src/content/blog/OEL-12/qui-integrazione-non-e-una-parola.md,yes,monoblock_long_line,882,494,10285,10299
src/content/blog/OEL-12/vita-fede-e-luce-n-12.md,yes,monoblock_long_line,955,436,8457,8487
src/content/blog/OEL-120/aggiungi-un-posto-a-casa-adozione-di-bambini-con-disabilita.md,no,,321,321,1064,1064
src/content/blog/OEL-120/anoressia-fame-damore-e.md,yes,monoblock_long_line,660,424,5960,5988
src/content/blog/OEL-120/carissimo-cardinale.md,yes,,498,399,2124,2126
src/content/blog/OEL-120/dalle-province.md,yes,monoblock_long_line,1403,272,4047,4072
src/content/blog/OEL-120/dialogo-aperto-n120.md,yes,monoblock_long_line,1330,646,5215,5237
src/content/blog/OEL-120/i-tuoi-figli.md,yes,monoblock_long_line,669,421,2641,2647
src/content/blog/OEL-120/il-vangelo-dei-vinti-recensione.md,yes,monoblock_long_line,1097,380,1121,1126
src/content/blog/OEL-120/io-sono-qui-recensione.md,yes,monoblock_long_line,1033,240,1059,1063
src/content/blog/OEL-120/la-figlia-dellaltra-recensione.md,yes,monoblock_long_line,1066,292,1092,1096
src/content/blog/OEL-120/la-nostra-scelta-di-cristina.md,yes,monoblock_long_line,691,495,3440,3449
src/content/blog/OEL-120/la-parola-alle-mamme.md,yes,monoblock_long_line,2331,625,11726,11787
src/content/blog/OEL-120/laltra-famiglia-storie-e-percorsi-di-affido-al-villaggio-sos-recensione.md,yes,monoblock_long_line,1079,521,1110,1113
src/content/blog/OEL-120/lettere-a-jean-matteo-mazzarotto.md,yes,monoblock_long_line,4495,603,4495,4518
src/content/blog/OEL-120/mai-piu-soli.md,yes,monoblock_long_line,1120,479,5383,5394
src/content/blog/OEL-120/posso-devo-voglio.md,yes,monoblock_long_line,1283,448,12100,12163
src/content/blog/OEL-120/se-ti-abbraccio-non-aver-paura.md,yes,monoblock_long_line,1039,358,2354,2357
src/content/blog/OEL-120/si-chiama-sara.md,yes,,494,415,2255,2258
src/content/blog/OEL-120/speleologi-del-mistero-del-piccolo.md,yes,monoblock_long_line,910,403,4067,4077
src/content/blog/OEL-120/superata-lultima-sala-daspetto.md,yes,monoblock_long_line,3004,235,3073,3109
src/content/blog/OEL-120/un-vescovo-per-amico.md,yes,monoblock_long_line,807,456,5566,5577
src/content/blog/OEL-120/volevo-essere-una-farfalla-recensione.md,yes,monoblock_long_line,952,211,977,984
src/content/blog/OEL-121/bartimeo-uomo-solo-in-mezzo-alla-folla.md,yes,monoblock_long_line,2361,471,8779,8807
src/content/blog/OEL-121/cosi-e-sceso-dal-trono.md,no,,303,303,2142,2142
src/content/blog/OEL-121/dialogo-aperto-n-121.md,yes,monoblock_long_line,2569,280,5909,5945
src/content/blog/OEL-121/fede-e-luce-dalle-province-n-121.md,yes,monoblock_long_line,1476,286,4367,4389
src/content/blog/OEL-121/intervista-a-jean-vanier-1.md,yes,monoblock_long_line,889,331,5130,5159
src/content/blog/OEL-121/jean-christophe-parisot-un-cercatore-di-dio.md,yes,monoblock_long_line,1007,427,4907,4934
src/content/blog/OEL-121/mai-piu-soli-lavventura-di-fede-e-luce-recensione.md,yes,monoblock_long_line,1133,382,2115,2120
src/content/blog/OEL-121/per-una-vita-di-comunione.md,yes,monoblock_long_line,2323,515,10885,10869
src/content/blog/OEL-121/prendetene-e-mangiatene-tutti.md,yes,monoblock_long_line,902,572,5393,5406
src/content/blog/OEL-121/primavera-di-fede.md,yes,monoblock_long_line,867,504,7619,7638
src/content/blog/OEL-121/qualcuno-aspetta.md,yes,monoblock_long_line,954,448,4345,4353
src/content/blog/OEL-121/un-po-di-follia-per-fare-meraviglie.md,yes,monoblock_long_line,1035,413,7888,7918
src/content/blog/OEL-121/una-comunita-e-essere-insieme.md,yes,monoblock_long_line,918,436,5154,5175
src/content/blog/OEL-121/viola-e-mimosa-da-citta-del-messico.md,yes,monoblock_long_line,728,438,3498,3515
src/content/blog/OEL-122/che-grinta.md,yes,monoblock_long_line,1538,447,9178,9218
src/content/blog/OEL-122/chiamami-alex-recensione.md,no,,339,339,1202,1202
src/content/blog/OEL-122/chiudi-gli-occhi-e-guardami-vivere-la-disabilita-in-famiglia-recensione.md,no,,365,365,1311,1311
src/content/blog/OEL-122/come-pinguini-nel-deserto-recensione.md,no,,407,407,1105,1105
src/content/blog/OEL-122/dalle-province-n122.md,yes,monoblock_long_line,1383,586,4179,4197
src/content/blog/OEL-122/dialogo-aperto-n-122.md,yes,monoblock_long_line,3324,548,14059,14119
src/content/blog/OEL-122/fratelli-e-sorelle-di-persone-con-disabilit.md,yes,monoblock_long_line,1147,345,4475,4479
src/content/blog/OEL-122/il-tuo-bambino-ha-qualcosa-che-non-va.md,yes,monoblock_long_line,1282,356,3130,3161
src/content/blog/OEL-122/io-sono-nato-cosi-come-imparare-a-guardare-oltre-la-differenza-recensione.md,yes,monoblock_long_line,549,436,1534,1539
src/content/blog/OEL-122/istituto-mio-dio.md,yes,monoblock_long_line,1706,210,1730,1746
src/content/blog/OEL-122/la-cura-invisibile-per-il-riconoscimento-dei-caregiver.md,yes,monoblock_long_line,2147,459,5682,5701
src/content/blog/OEL-122/legoismo-e-finito-recensione.md,no,,365,365,1311,1311
src/content/blog/OEL-122/nella-diagnosi-siamo-prudenti.md,yes,monoblock_long_line,591,410,3928,3940
src/content/blog/OEL-122/ora-basta.md,yes,monoblock_long_line,527,441,4449,4450
src/content/blog/OEL-122/tra-paura-e-desiderio-di-sapere.md,yes,monoblock_long_line,581,360,2464,2471
src/content/blog/OEL-122/tu-sei-amato-da-dio-cosi-come-sei.md,yes,monoblock_long_line,870,382,8079,8118
src/content/blog/OEL-122/una-notte-ho-sognato-che-parlavi-recensione.md,no,,415,415,1041,1041
src/content/blog/OEL-122/viola-e-mimosa-a-manila.md,yes,monoblock_long_line,808,349,2727,2741
src/content/blog/OEL-123/7-idee-sulla-sindrome-di-down.md,yes,monoblock_long_line,1178,448,5839,5871
src/content/blog/OEL-123/che-fanfara.md,yes,monoblock_long_line,2576,341,2646,2664
src/content/blog/OEL-123/cosa-fare-delle-nostre-ferite-recensione.md,yes,monoblock_long_line,1270,218,1287,1295
src/content/blog/OEL-123/creatures-disconforts.md,yes,monoblock_long_line,1783,384,2407,2419
src/content/blog/OEL-123/dialogo-aperto-n123.md,yes,monoblock_long_line,1833,441,5964,5989
src/content/blog/OEL-123/dossier-scuola-e-disabilita.md,yes,monoblock_long_line,503,477,2044,2046
src/content/blog/OEL-123/fede-e-luce-tutti-a-leeds.md,yes,monoblock_long_line,869,805,7379,7394
src/content/blog/OEL-123/ieri-oggi-domani.md,yes,monoblock_long_line,1096,400,3854,3859
src/content/blog/OEL-123/il-dilemma-della-valutazione.md,yes,monoblock_long_line,846,546,6939,6953
src/content/blog/OEL-123/la-mia-disavventura.md,yes,monoblock_long_line,1380,433,6240,6252
src/content/blog/OEL-123/la-mia-vita-a-santa-palomba-1.md,yes,monoblock_long_line,1405,427,5755,5811
src/content/blog/OEL-123/mia-madre.md,yes,monoblock_long_line,1733,445,4392,4408
src/content/blog/OEL-123/persone-prima-che-disabili-una-riflessione-sullhandicap-tra-giustizia-ed-etica-recensione.md,yes,monoblock_long_line,1043,292,1073,1078
src/content/blog/OEL-123/si-ricomincia.md,no,,413,413,3248,3248
src/content/blog/OEL-123/un-coro-aperto-a-tutti.md,yes,monoblock_long_line,3488,243,4887,4943
src/content/blog/OEL-123/un-dio-inutile-recensione.md,yes,monoblock_long_line,887,216,906,911
src/content/blog/OEL-124/alto-come-un-vaso-di-gerani-recensione.md,yes,monoblock_long_line,692,209,716,720
src/content/blog/OEL-124/anffas-ogni-persona-con-disabilita-e-nostro-figlio.md,yes,monoblock_long_line,970,603,5788,5792
src/content/blog/OEL-124/articolo-senza-titolo.md,yes,,470,315,1735,1741
src/content/blog/OEL-124/c-poctbom.md,yes,monoblock_long_line,735,566,2242,2247
src/content/blog/OEL-124/dialogo-aperto-n124.md,yes,monoblock_long_line,1674,279,3280,3298
src/content/blog/OEL-124/eccomi-lesempio-di-maria.md,yes,monoblock_long_line,1091,563,8122,8148
src/content/blog/OEL-124/feliz-natal.md,no,,434,434,2247,2247
src/content/blog/OEL-124/io-sono-nato-cos-come-imparare-a-guardare-oltre-la-differenza-recensione.md,yes,monoblock_long_line,548,436,1547,1552
src/content/blog/OEL-124/joyeux-nel.md,yes,,481,320,1111,1114
src/content/blog/OEL-124/joyeux-nol.md,yes,,362,362,2331,2332
src/content/blog/OEL-124/lamicizia-incarnata.md,yes,monoblock_long_line,608,411,2617,2630
src/content/blog/OEL-124/le-mimose-di-yolanda.md,yes,monoblock_long_line,2879,365,2907,2921
src/content/blog/OEL-124/merry-christmas.md,yes,,476,434,2690,2692
src/content/blog/OEL-124/parole-in-liberta-diario-semiserio-della-madre-di-un-disabile-recensione.md,no,,448,448,915,915
src/content/blog/OEL-124/respiro-dopo-respiro-lo-yoga-per-bambini-e-adolescenti-con-bisogni-speciali.md,yes,monoblock_long_line,854,422,4987,4995
src/content/blog/OEL-124/sempre-di-nuovo-ci-commuove.md,yes,monoblock_long_line,520,298,3156,3164
src/content/blog/OEL-124/speciale-natale-nel-mondo.md,yes,monoblock_long_line,663,663,2228,2239
src/content/blog/OEL-124/sretan-boi.md,yes,monoblock_long_line,556,449,2334,2338
src/content/blog/OEL-124/tutti-prescelti-lo-yoga-per-le-persone-disabili.md,yes,monoblock_long_line,1276,524,8903,8924
src/content/blog/OEL-124/un-castello-di-sabbia-storia-della-mia-vita-e-della-mia-schizofrenia-recensione.md,yes,monoblock_long_line,1566,568,1596,1601
src/content/blog/OEL-124/una-storia-sacra.md,yes,monoblock_long_line,2407,450,10555,10638
src/content/blog/OEL-124/wonder-recensione.md,yes,monoblock_long_line,1575,281,1608,1617
src/content/blog/OEL-125/agli-antipodi-dellindividualismo.md,yes,monoblock_long_line,2454,303,5238,5280
src/content/blog/OEL-125/al-lavoro.md,yes,monoblock_long_line,883,488,3955,3958
src/content/blog/OEL-125/artiste-nellorto.md,yes,monoblock_long_line,2831,567,5944,5971
src/content/blog/OEL-125/chi-resta-deve-capire-recensione.md,yes,monoblock_long_line,1625,263,1658,1670
src/content/blog/OEL-125/chopin-diversamente-impresa.md,yes,monoblock_long_line,1110,547,6547,6563
src/content/blog/OEL-125/dalle-province-n125.md,yes,monoblock_long_line,1264,410,3820,3841
src/content/blog/OEL-125/dialogo-aperto-n125.md,yes,monoblock_long_line,2471,470,7993,8033
src/content/blog/OEL-125/fede-e-luce-in-terra-santa.md,yes,monoblock_long_line,4357,539,6769,6792
src/content/blog/OEL-125/germogli-diversi-arte-floreale-e-disabilita-la-bellezza-di-un-percorso-possibile.md,yes,monoblock_long_line,1143,682,8116,8131
src/content/blog/OEL-125/hotel-6-stelle.md,yes,monoblock_long_line,1385,346,1425,1434
src/content/blog/OEL-125/la-caduta-i-ricordi-di-un-padre-in-424-passi-recensione.md,yes,monoblock_long_line,723,427,1400,1405
src/content/blog/OEL-125/lemozione-non-ha-voce.md,yes,monoblock_long_line,1326,1326,4426,4432
src/content/blog/OEL-125/mamma-ti-posso-parlare-recensione.md,yes,monoblock_long_line,1326,1326,2345,2350
src/content/blog/OEL-125/rico-oscar-e-il-ladro-ombra-recensione.md,yes,monoblock_long_line,676,278,706,708
src/content/blog/OEL-125/un-gioco-da-fare-quando-fuori-piove.md,yes,monoblock_long_line,620,256,2246,2248
src/content/blog/OEL-125/viola-e-valeria.md,yes,monoblock_long_line,2528,230,2557,2575
src/content/blog/OEL-126/argento-vivo.md,yes,monoblock_long_line,3968,290,3995,4047
src/content/blog/OEL-126/attivita-riabilitative-fiori-colori-e-profumi.md,yes,monoblock_long_line,838,427,3204,3197
src/content/blog/OEL-126/borderline-recensione.md,yes,monoblock_long_line,1304,203,1329,1338
src/content/blog/OEL-126/cristiani-del-sagrato.md,yes,monoblock_long_line,1784,153,1847,1873
src/content/blog/OEL-126/dialogo-aperto-n126.md,yes,monoblock_long_line,3139,809,7033,7061
src/content/blog/OEL-126/fede-e-luce-si-ci-siamo-anche-noi.md,yes,monoblock_long_line,771,771,9180,9191
src/content/blog/OEL-126/grazie-mariangela.md,yes,monoblock_long_line,2296,309,2324,2338
src/content/blog/OEL-126/il-motivo-per-cui-salto-recensione.md,yes,monoblock_long_line,1352,371,1376,1384
src/content/blog/OEL-126/il-respiro-leggero-dellalba-recensione.md,yes,monoblock_long_line,1589,403,1612,1617
src/content/blog/OEL-126/la-mia-lampada-frontale.md,yes,monoblock_long_line,1365,290,2309,2332
src/content/blog/OEL-126/lettera-di-jean-n126.md,yes,monoblock_long_line,4499,305,4502,4541
src/content/blog/OEL-126/portatrice-di-un-messaggio.md,yes,monoblock_long_line,5403,323,5507,5546
src/content/blog/OEL-126/sono-graditi-visi-sorridenti-recensione.md,yes,monoblock_long_line,1570,294,1573,1582
src/content/blog/OEL-126/sulla-sua-strada.md,yes,monoblock_long_line,4939,428,4975,5006
src/content/blog/OEL-126/un-capo-atipico-per-larca.md,yes,monoblock_long_line,2588,367,4218,4240
src/content/blog/OEL-126/viola-e-il-messico.md,yes,monoblock_long_line,2596,240,2625,2642
src/content/blog/OEL-126/volevo-che-qualcuno-rispondesse-alle-mie-domande.md,yes,monoblock_long_line,2454,375,2555,2573
src/content/blog/OEL-127/custodi-della-speranza.md,yes,monoblock_long_line,3057,362,3087,3103
src/content/blog/OEL-127/di-padre-in-figlio-conversazioni-sul-rischio-di-educare-recensione.md,yes,monoblock_long_line,968,267,998,1002
src/content/blog/OEL-127/dialogo-aperto-n127.md,yes,monoblock_long_line,1547,362,2537,2547
src/content/blog/OEL-127/essere-padre-di-un-figlio-disabile.md,yes,monoblock_long_line,3521,419,3550,3563
src/content/blog/OEL-127/il-lato-b-di-essere-papa-di-un-figlio-disabile.md,yes,monoblock_long_line,917,603,6499,6506
src/content/blog/OEL-127/la-carrozzina-sulle-macerie.md,yes,monoblock_long_line,2210,445,2238,2257
src/content/blog/OEL-127/la-nostra-vita-insieme-recensione.md,yes,monoblock_long_line,741,341,762,765
src/content/blog/OEL-127/la-sedia-a-rotelle-e-i-chicchi-duva.md,yes,monoblock_long_line,502,437,2316,2322
src/content/blog/OEL-127/mio-figlio-luciano.md,yes,monoblock_long_line,1815,239,1834,1845
src/content/blog/OEL-127/non-si-puo-ridere-che-dellhandicap.md,yes,monoblock_long_line,524,363,1953,1959
src/content/blog/OEL-127/ridere-a-partire-dal-corpo.md,yes,monoblock_long_line,3267,287,3315,3338
src/content/blog/OEL-127/ridere-e-una-cosa-seria.md,yes,monoblock_long_line,573,335,2920,2929
src/content/blog/OEL-127/umorismo-e-handicap-un-terreno-minato.md,yes,monoblock_long_line,1126,321,4173,4199
src/content/blog/OEL-127/un-dado-vegetale-da-sogno-e-fatto-in-casa.md,yes,monoblock_long_line,544,385,4029,4030
src/content/blog/OEL-127/un-gettone-di-liberta-recensione.md,yes,monoblock_long_line,660,258,683,685
src/content/blog/OEL-127/un-panorama-da-riscoprire.md,yes,monoblock_long_line,3461,892,9983,10076
src/content/blog/OEL-127/unestate-di-campi-fede-e-luce.md,yes,monoblock_long_line,1147,258,4169,4193
src/content/blog/OEL-128/allora-hai-deciso.md,yes,monoblock_long_line,1642,242,1673,1690
src/content/blog/OEL-128/chi-ha-seminato-nelle-lacrime-miete-nella-gioia.md,yes,monoblock_long_line,522,397,1744,1745
src/content/blog/OEL-128/ci-provero.md,yes,monoblock_long_line,706,409,3220,3227
